[Step 219/250] PPO Loss: 0.0137, Desc Loss: 0.1314, Reward: 0.4557, Inliers: 18.2, Det: (390, 387)
[Step 220/250] PPO Loss: 0.0138, Desc Loss: 0.0931, Reward: 0.4854, Inliers: 16.0, Det: (392, 390)
[Step 221/250] PPO Loss: 0.0127, Desc Loss: 0.0957, Reward: 0.5549, Inliers: 17.5, Det: (385, 403)
[Step 222/250] PPO Loss: 0.0098, Desc Loss: 0.0953, Reward: 0.4590, Inliers: 16.5, Det: (389, 395)
[Step 223/250] PPO Loss: 0.0059, Desc Loss: 0.0952, Reward: 0.5170, Inliers: 11.0, Det: (389, 383)
[Step 224/250] PPO Loss: 0.0036, Desc Loss: 0.0443, Reward: 0.5065, Inliers: 12.8, Det: (387, 384)
[Step 225/250] PPO Loss: 0.0035, Desc Loss: 0.0486, Reward: 0.4952, Inliers: 13.0, Det: (386, 377)
[Step 226/250] PPO Loss: 0.0042, Desc Loss: 0.0965, Reward: 0.4820, Inliers: 12.2, Det: (389, 388)
[Step 227/250] PPO Loss: 0.0059, Desc Loss: 0.0488, Reward: 0.4604, Inliers: 12.8, Det: (401, 398)
[Step 228/250] PPO Loss: 0.0050, Desc Loss: 0.0908, Reward: 0.4397, Inliers: 17.2, Det: (402, 402)
[Step 229/250] PPO Loss: 0.0028, Desc Loss: 0.0978, Reward: 0.4774, Inliers: 13.8, Det: (393, 387)
[Step 230/250] PPO Loss: 0.0019, Desc Loss: 0.0417, Reward: 0.4386, Inliers: 17.0, Det: (387, 398)
[Step 231/250] PPO Loss: 0.0016, Desc Loss: 0.0997, Reward: 0.4384, Inliers: 11.8, Det: (389, 391)
[Step 232/250] PPO Loss: 0.0040, Desc Loss: 0.0417, Reward: 0.4318, Inliers: 17.0, Det: (393, 385)
[Step 233/250] PPO Loss: 0.0088, Desc Loss: 0.1346, Reward: 0.5159, Inliers: 20.5, Det: (395, 386)
[Step 234/250] PPO Loss: 0.0093, Desc Loss: 0.0868, Reward: 0.4759, Inliers: 22.5, Det: (393, 393)
[Step 235/250] PPO Loss: 0.0079, Desc Loss: 0.0863, Reward: 0.5079, Inliers: 21.2, Det: (389, 395)
[Step 236/250] PPO Loss: 0.0055, Desc Loss: 0.1376, Reward: 0.3751, Inliers: 16.5, Det: (385, 383)
[Step 237/250] PPO Loss: 0.0019, Desc Loss: 0.1288, Reward: 0.5055, Inliers: 20.5, Det: (390, 396)
[Step 238/250] PPO Loss: 0.0016, Desc Loss: 0.1474, Reward: 0.4459, Inliers: 12.5, Det: (381, 397)
[Step 239/250] PPO Loss: 0.0011, Desc Loss: 0.1299, Reward: 0.4076, Inliers: 20.0, Det: (380, 386)
[Step 240/250] PPO Loss: 0.0035, Desc Loss: 0.1723, Reward: 0.4210, Inliers: 22.5, Det: (402, 403)
[Step 241/250] PPO Loss: 0.0045, Desc Loss: 0.0378, Reward: 0.4621, Inliers: 15.8, Det: (399, 382)
[Step 242/250] PPO Loss: 0.0052, Desc Loss: 0.0442, Reward: 0.4452, Inliers: 11.5, Det: (374, 404)
[Step 243/250] PPO Loss: 0.0037, Desc Loss: 0.0449, Reward: 0.4297, Inliers: 14.5, Det: (387, 387)
[Step 244/250] PPO Loss: 0.0015, Desc Loss: 0.0838, Reward: 0.5107, Inliers: 15.8, Det: (391, 385)
[Step 245/250] PPO Loss: 0.0000, Desc Loss: 0.0848, Reward: 0.5330, Inliers: 21.8, Det: (393, 396)
[Step 246/250] PPO Loss: 0.0001, Desc Loss: 0.0933, Reward: 0.4135, Inliers: 15.5, Det: (390, 386)
[Step 247/250] PPO Loss: 0.0020, Desc Loss: 0.0000, Reward: 0.4887, Inliers: 11.5, Det: (401, 404)
[Step 248/250] PPO Loss: 0.0031, Desc Loss: 0.0911, Reward: 0.4739, Inliers: 13.0, Det: (392, 395)
[Step 249/250] PPO Loss: 0.0025, Desc Loss: 0.0894, Reward: 0.5071, Inliers: 18.2, Det: (392, 394)
[Step 250/250] PPO Loss: 0.0009, Desc Loss: 0.0913, Reward: 0.5370, Inliers: 20.0, Det: (401, 401)

=== Training Complete ===
Total steps: 250
Model saved to: outputs\ripe_imw2022\experiment\2026-04-09\16-12-42\model_weights.pt
Parameters: 14701383
